url_length,has_https,has_ip_address,num_dots,num_hyphens,num_underscores,num_slashes,num_questionmarks,num_equals,num_at_symbols,num_ampersands,num_digits,domain_length,path_length,subdomain_count,has_suspicious_words,domain_age_days,alexa_rank,google_index,page_rank,dns_record,web_traffic,links_in_tags,links_pointing_to_page,statistical_report,label
125,0,1,8,2,1,2,1,1,0,3,16,15,21,2,0,555,622026,0,9,1,82023,43,230,0,1
85,1,0,6,3,1,4,0,3,0,2,13,26,50,0,1,3017,738699,1,5,1,71803,45,403,0,0
118,1,0,3,1,2,5,1,4,0,0,14,28,86,1,0,1606,762127,0,3,1,77328,32,484,0,0
48,1,0,4,4,0,5,0,0,0,0,18,33,75,1,1,654,365473,1,8,1,36755,12,34,0,0
98,0,1,1,0,0,4,0,2,0,2,4,13,46,2,0,3403,244588,1,3,1,37706,2,96,0,1
183,1,0,3,1,0,7,2,2,0,0,16,10,96,3,1,1624,363663,0,4,1,33968,34,256,0,1
121,0,0,4,0,0,6,0,1,0,3,0,34,38,3,1,2886,831413,0,6,1,45747,7,488,1,1
56,1,0,2,2,2,7,1,4,0,0,6,27,27,2,1,706,746900,1,3,1,93439,30,235,0,0
181,1,0,6,2,1,5,0,4,0,2,5,23,67,4,0,529,897727,1,1,0,95968,43,479,0,1
146,1,1,8,2,0,2,2,0,0,1,14,33,46,3,0,3356,8997,0,6,1,23517,33,405,0,1
137,0,0,6,2,2,4,2,2,0,1,16,21,71,1,0,1785,44344,1,0,1,69624,21,26,0,1
187,1,0,3,3,2,7,1,3,0,2,0,16,20,4,1,2726,401754,1,9,1,25740,1,180,0,0
86,1,0,9,0,0,2,0,2,0,1,10,26,47,3,1,1077,798926,1,6,1,35598,14,277,0,1
197,1,0,4,1,1,5,0,4,0,2,0,16,49,2,0,2104,916367,1,7,1,34779,35,421,0,0
24,0,0,6,3,1,3,2,3,0,0,9,14,48,0,1,3084,811568,1,5,1,75537,24,264,1,0
45,1,0,4,1,2,4,2,3,0,3,8,18,75,4,0,204,60246,1,1,1,24479,26,41,0,0
72,1,0,4,4,1,1,2,0,0,1,4,33,61,3,0,3012,212002,1,0,1,28052,23,457,0,0
78,0,0,2,3,2,5,2,1,0,0,13,32,34,3,0,1789,784792,0,4,1,70649,1,471,0,1
178,1,0,2,3,1,7,2,1,0,3,2,24,79,4,1,3314,937214,1,9,1,91769,34,470,0,1
83,0,0,2,4,0,7,0,0,0,3,16,37,71,2,0,1942,29915,0,7,1,94049,18,247,0,1
33,1,0,2,3,1,3,0,4,0,0,11,19,4,2,0,645,619514,1,7,0,30172,11,124,0,0
58,1,0,8,0,0,5,0,4,0,2,6,41,75,1,1,2328,806699,1,9,1,58307,43,293,1,0
155,1,0,4,2,0,2,1,1,0,1,11,26,89,2,0,1243,9623,1,3,1,53282,34,308,0,0
16,1,0,4,1,2,6,1,2,0,2,6,44,36,0,0,2514,541059,1,2,0,33340,13,52,0,0
13,1,1,3,4,0,6,1,0,0,3,12,28,72,0,1,3469,732521,1,8,1,17228,36,44,0,0
99,0,0,5,2,2,2,0,2,0,2,13,25,40,3,0,755,428741,1,6,1,83724,14,289,0,1
69,1,0,4,3,0,6,0,0,0,1,16,7,91,3,0,1261,698765,1,9,1,84266,42,52,0,0
64,1,0,7,0,0,2,1,0,0,3,15,11,39,2,0,2036,537026,1,4,1,67312,35,374,0,0
25,1,0,7,3,0,3,0,1,0,0,7,36,57,2,0,2830,338260,1,3,1,27070,48,81,0,0
38,0,0,6,4,1,2,2,1,1,2,8,39,71,3,0,2623,82593,1,8,1,88135,20,498,0,0
160,1,0,7,3,1,5,1,2,0,0,17,10,1,3,0,3063,103397,0,7,1,77009,20,79,0,1
23,1,0,7,0,0,5,0,4,0,0,3,42,49,1,1,2964,328321,1,7,1,56463,18,162,0,0
88,1,0,8,3,2,6,2,3,0,2,7,17,85,3,0,2163,284139,0,3,1,16692,27,433,1,1
186,1,0,1,3,0,5,1,2,0,2,18,28,93,4,0,1038,257286,1,3,1,32825,18,46,1,0
42,0,0,3,3,2,4,0,0,0,3,16,27,79,3,1,3417,871842,1,0,1,94353,39,142,0,1
162,1,0,3,3,0,5,0,3,0,3,0,20,47,3,0,1460,921110,1,7,1,18128,46,382,0,0
30,1,0,5,0,0,2,2,3,0,1,6,14,23,2,1,1891,44883,1,1,0,99549,40,27,1,1
154,0,0,7,1,2,7,1,3,1,0,18,18,90,3,0,1722,697568,1,0,0,35054,48,435,0,1
32,0,0,6,2,2,7,0,3,0,3,9,30,32,2,0,1895,626200,1,8,1,60373,29,238,0,0
66,1,0,4,4,1,4,2,3,0,0,13,30,69,4,0,1500,591998,1,8,1,31762,19,94,0,0
195,1,0,6,1,2,4,0,2,0,2,1,26,93,4,1,1564,175844,0,2,1,8750,24,176,0,1
151,1,0,7,0,0,4,0,1,0,3,19,40,41,0,0,3041,980090,1,2,1,27189,1,265,0,1
102,1,0,4,4,2,4,1,1,0,0,16,5,25,0,0,2161,708971,0,2,1,47758,37,386,0,0
29,0,1,8,4,1,6,1,0,0,1,1,25,77,1,0,2485,528195,1,5,1,74923,15,270,0,1
167,1,0,5,3,0,3,0,4,0,3,8,20,94,2,1,1981,723043,1,7,1,25584,39,20,1,1
28,1,0,3,2,0,7,0,2,0,0,14,36,15,0,1,1502,66438,1,2,1,29430,15,179,0,0
190,1,1,2,2,0,6,1,3,0,0,13,28,20,4,1,73,352785,0,2,1,56471,30,422,1,1
112,1,1,1,0,2,5,0,1,0,3,16,5,1,4,0,2100,922296,1,1,1,75727,7,130,0,1
193,1,0,4,1,0,3,0,0,0,1,9,41,58,2,1,1208,177717,0,3,1,72954,3,348,0,0
86,1,0,2,3,0,6,0,3,0,0,5,36,7,0,0,3589,140213,1,2,0,57565,5,480,0,0
160,1,0,3,2,2,1,2,0,0,0,0,31,6,4,0,184,558351,1,8,0,24372,27,101,0,0
199,1,1,1,3,0,3,2,3,0,1,9,24,89,3,0,817,809098,0,2,1,98758,18,353,0,1
42,1,0,6,1,2,6,1,3,0,2,4,29,20,2,0,835,612556,1,2,1,88721,44,91,0,0
27,1,0,4,4,2,7,0,1,0,2,7,47,17,1,0,3553,154365,0,8,1,48912,43,220,0,1
82,1,0,5,1,1,7,0,1,0,2,13,42,81,4,0,2787,321793,1,4,1,43185,7,175,1,0
170,1,0,8,4,0,6,2,3,0,2,5,30,0,2,0,3087,661292,1,8,1,76970,47,380,0,1
169,1,0,4,1,2,4,1,1,0,3,0,26,90,2,0,1796,299901,1,1,0,63118,15,253,0,0
198,1,0,6,3,1,5,1,2,0,2,12,22,7,3,0,3215,95217,1,9,1,657,34,103,0,0
191,0,0,3,1,2,6,0,3,0,0,11,39,91,4,0,2552,523863,1,0,1,88121,33,455,0,0
26,1,0,8,2,0,5,0,1,0,3,6,36,1,1,1,2276,363175,0,4,1,6414,14,327,0,1
28,0,0,3,2,1,2,2,0,0,0,12,29,21,1,0,2015,346979,1,7,1,74271,17,444,0,0
79,1,0,7,0,2,6,2,0,0,1,13,18,19,2,0,3333,217669,1,4,1,75494,13,360,0,0
129,1,0,7,2,1,3,1,0,0,0,2,23,77,0,1,3100,489115,1,9,0,84334,43,31,0,1
110,1,0,3,2,0,5,2,4,1,3,2,17,34,4,0,1895,7576,1,8,1,77802,4,56,0,0
43,0,0,3,4,2,1,2,0,0,3,14,15,59,1,0,322,672340,0,0,0,54595,47,71,1,1
93,0,0,8,3,0,1,1,0,0,0,12,18,30,1,1,3497,512971,1,7,1,98145,11,237,1,1
162,1,0,3,3,2,7,1,2,0,1,7,44,40,4,0,1972,501743,1,9,1,41225,7,103,1,1
83,1,0,2,4,1,6,1,2,1,1,13,31,66,0,0,998,250090,1,9,1,73582,11,311,1,0
97,1,0,5,2,0,3,0,4,0,0,2,38,71,3,0,3572,664781,1,7,1,78966,35,48,0,0
94,0,0,7,1,1,6,0,2,0,1,7,46,89,3,0,2180,559211,1,6,1,20082,27,498,0,1
20,1,0,8,4,2,6,2,1,0,2,13,17,23,4,0,3240,160020,1,2,1,94635,29,286,0,0
100,1,0,1,3,2,2,2,0,0,1,17,13,14,1,1,589,441428,1,7,1,20058,39,291,0,0
153,1,1,2,0,0,6,2,1,0,0,11,13,37,0,0,1866,324314,1,5,1,58593,19,428,0,1
198,1,0,7,3,0,6,0,4,0,2,10,30,78,1,0,693,183730,1,2,1,1806,27,82,0,1
136,1,0,9,1,2,7,0,1,0,2,9,19,98,2,0,627,266736,1,9,0,19432,29,342,0,0
122,1,0,3,3,1,1,1,1,0,3,0,3,37,4,0,3557,960436,0,2,1,26387,27,475,0,0
89,1,1,8,4,2,2,1,1,0,0,7,46,80,4,1,1273,1112,0,1,1,52276,16,379,0,1
16,0,0,3,0,1,7,0,2,0,2,3,22,94,1,0,130,362694,0,2,1,64164,1,448,1,1
25,1,0,4,3,0,7,0,0,0,3,18,37,65,2,0,485,745726,1,7,1,56176,48,5,0,0
25,1,1,2,4,1,7,0,1,0,1,8,16,4,0,1,3224,131210,1,3,1,42395,15,447,0,1
177,0,1,9,4,2,3,2,3,0,3,0,37,1,0,0,866,954634,1,2,1,92857,7,481,0,1
21,1,1,5,4,1,7,1,0,0,1,12,5,1,3,1,1296,726459,1,6,1,74205,19,270,1,1
44,1,0,5,0,0,6,2,0,0,0,11,33,89,4,0,674,291864,1,5,1,23585,26,94,0,0
30,0,0,4,4,1,5,1,3,0,2,6,41,37,2,0,1483,428423,1,6,1,50508,8,356,0,0
187,1,0,5,0,2,2,0,4,0,0,6,39,36,3,1,1560,236313,1,3,1,64123,21,14,0,0
180,1,0,1,1,2,6,2,4,0,1,12,34,9,2,0,3137,477817,1,3,1,45810,22,169,0,0
26,1,0,6,1,1,1,1,0,0,3,12,9,90,4,0,1563,436841,1,2,1,22146,44,264,0,0
41,0,0,4,1,2,2,2,2,0,3,16,5,71,2,0,819,553607,1,8,1,21829,1,234,0,0
50,1,0,4,4,0,5,0,4,0,0,14,27,73,3,0,1748,335053,1,1,1,50213,34,485,0,0
143,1,0,5,0,1,6,1,4,0,0,3,32,98,1,0,3523,480343,1,3,1,70240,21,65,1,0
36,1,0,1,1,1,5,0,1,0,2,6,31,23,1,1,2755,980210,1,2,1,98947,30,329,0,0
157,0,0,4,2,1,7,1,1,0,3,5,19,23,1,0,779,784777,1,3,1,533,21,366,0,1
162,1,0,3,1,2,1,2,4,0,0,5,23,94,3,0,666,647659,1,6,1,12435,33,444,0,0
75,0,0,5,4,1,2,1,2,1,1,10,18,3,4,0,783,396145,1,2,1,54800,15,60,0,1
146,1,0,5,2,1,2,2,1,0,1,6,27,39,4,0,1100,235196,1,4,1,69090,11,36,0,0
101,1,0,8,3,1,4,0,2,0,2,8,44,13,1,0,2977,560815,1,3,1,60598,38,282,0,0
190,0,0,1,2,1,1,0,0,0,2,1,25,99,0,0,2283,227669,1,8,1,48149,35,110,0,0
70,1,0,3,3,0,7,1,2,0,2,6,31,25,4,1,2380,302030,1,5,1,92703,5,284,0,0
175,1,0,5,2,2,2,0,1,0,3,0,9,11,3,0,3276,376497,1,9,1,3830,27,319,0,0
12,1,0,3,0,0,3,1,3,0,3,6,6,26,4,0,2652,409474,1,1,0,43382,1,353,0,1
112,1,0,6,2,1,4,2,2,0,3,8,5,5,3,0,3474,606178,1,2,1,25331,39,113,0,0
64,1,0,3,1,2,1,1,4,0,0,15,48,26,1,0,2569,84516,1,3,1,51494,7,395,0,0
10,1,0,6,3,1,5,1,2,1,1,12,8,13,3,0,2193,50396,1,8,1,85891,34,351,0,0
110,1,0,8,3,0,1,1,2,0,2,5,3,21,2,1,1535,219204,1,4,1,24711,21,177,0,1
54,1,1,4,1,1,3,0,2,0,0,13,37,48,3,0,2999,909274,0,3,1,97768,20,217,0,0
184,1,0,8,0,0,3,2,4,0,3,13,33,19,2,1,2567,448619,1,2,1,89313,33,46,0,0
35,1,0,7,2,0,5,1,2,0,3,16,11,2,4,0,2996,182721,1,4,1,3092,33,9,0,0
130,0,1,4,0,2,5,2,3,0,1,19,38,72,1,0,1327,33493,1,8,1,56705,28,493,0,1
151,0,1,3,1,1,5,0,4,0,1,3,29,79,0,1,2145,425620,1,2,1,93078,32,11,1,1
191,1,0,5,2,1,7,1,3,0,2,1,33,72,2,1,249,894025,1,4,1,99950,32,311,1,1
55,1,0,5,1,1,4,1,3,0,1,15,39,48,2,0,1479,104911,0,3,0,76921,13,38,0,1
131,1,0,7,3,2,7,2,3,0,0,0,29,95,0,0,845,830789,1,4,1,71847,16,320,0,0
40,0,0,1,3,0,3,2,4,0,2,11,16,97,4,0,2339,9009,1,6,1,49438,11,391,1,0
68,1,0,9,3,2,5,2,1,0,0,6,26,24,1,0,3451,918437,0,5,1,40825,25,246,0,0
38,1,0,2,4,2,3,1,4,0,1,15,5,26,0,0,116,232934,1,4,1,28078,41,432,0,0
115,1,1,9,4,0,4,1,2,0,0,3,42,90,2,0,2616,27271,1,3,1,45777,30,164,0,1
26,1,1,9,3,1,6,2,3,0,2,5,11,1,1,1,341,902445,0,9,1,13421,4,332,1,1
151,0,1,3,4,0,7,2,2,0,1,11,47,21,1,0,2094,306103,0,3,1,17696,7,395,0,1
173,0,0,7,4,0,4,2,3,0,0,15,25,65,0,0,2115,585822,0,5,1,54582,25,270,0,1
195,1,0,3,1,0,7,0,3,0,1,12,45,47,1,1,1433,81728,1,2,1,40735,2,157,0,0
33,1,0,8,2,1,6,1,2,0,3,11,24,52,3,0,1549,794713,1,6,1,19939,15,2,0,0
118,0,0,8,3,0,3,2,0,0,3,8,33,0,1,0,2183,23904,1,4,0,73342,24,483,0,1
100,1,0,3,4,2,5,0,3,0,3,3,21,53,2,0,2990,674098,1,7,1,44253,24,318,0,1
34,1,0,5,1,0,6,1,0,0,1,1,34,38,0,1,3547,746649,1,5,1,61989,30,352,0,0
196,1,1,7,1,0,1,0,4,0,2,1,14,9,3,0,1056,615935,1,3,1,33155,10,183,0,1
41,1,1,1,2,2,2,2,3,0,0,1,8,11,1,1,1621,661959,1,7,1,79643,0,434,0,1
125,1,0,3,1,1,3,0,3,0,0,14,34,36,3,0,3533,25675,1,1,1,17301,44,211,0,0
91,1,0,1,0,2,6,0,4,0,3,0,10,45,0,0,3336,755397,0,4,1,52325,15,135,1,1
119,0,0,2,0,1,4,2,2,0,1,5,37,16,2,0,3615,465937,1,9,1,91508,2,313,0,0
155,0,1,7,3,1,7,2,2,0,1,4,17,2,3,0,3022,549459,1,4,1,38817,17,414,1,1
46,1,0,7,2,1,7,1,0,0,2,18,30,84,0,0,2535,478626,1,1,1,23193,23,60,0,0
35,1,1,3,0,1,5,0,4,0,2,10,24,75,4,1,3375,727468,1,9,1,30433,23,341,0,1
146,1,0,6,2,2,6,2,3,0,0,18,48,58,2,0,3313,169946,1,1,1,82681,30,13,0,0
73,0,1,6,3,1,2,2,0,0,1,11,33,26,4,0,773,394406,1,5,1,73187,6,54,0,1
81,0,0,2,1,2,3,2,2,0,1,0,11,14,3,0,3601,935391,1,7,1,50019,37,213,0,0
157,0,1,9,1,0,1,1,3,0,0,12,45,44,0,0,1214,695069,1,2,1,49627,24,359,0,1
191,0,0,8,1,2,1,0,2,0,2,14,5,40,3,0,1213,358194,1,9,1,13818,3,166,0,1
115,1,0,2,0,0,4,2,0,0,0,0,11,66,3,0,3575,25892,1,1,1,68302,15,222,0,0
95,1,0,4,2,2,4,0,2,0,2,12,5,4,4,1,1735,971307,1,5,1,49296,11,492,0,1
167,1,1,9,0,0,4,2,2,0,3,9,21,33,3,0,1505,360044,1,4,1,19148,10,303,0,1
62,1,0,4,4,2,3,2,4,0,1,13,6,62,2,1,1573,788247,1,5,1,7993,25,125,0,0
101,0,0,7,2,2,1,0,0,0,3,7,8,97,2,0,1279,508496,1,7,1,19930,47,442,0,1
108,1,0,5,3,2,1,0,3,0,2,13,43,84,3,0,1304,33176,1,5,1,6397,48,393,0,1
20,0,0,6,0,2,4,1,2,0,3,4,14,12,3,0,1674,962,0,3,1,38664,20,173,0,1
40,0,0,1,1,0,4,1,2,0,2,19,36,88,2,0,3484,355877,0,5,1,7949,18,494,0,1
186,0,0,4,1,1,7,0,1,1,0,14,29,13,2,1,922,655602,1,6,1,44671,38,428,0,1
109,1,0,5,1,2,5,2,0,0,1,11,11,81,3,0,1412,393081,1,8,1,18203,46,180,0,0
96,1,0,6,0,0,7,1,0,0,1,15,30,60,1,0,702,283791,0,6,1,89296,32,130,0,0
156,1,1,6,0,2,1,0,3,0,3,0,44,2,2,0,1928,229690,1,7,1,52505,16,227,0,1
149,1,0,5,1,1,4,1,4,0,0,17,26,2,1,1,2531,422825,1,7,1,82506,41,227,0,0
24,1,1,3,1,0,7,0,3,0,1,3,46,44,1,0,1174,366340,0,0,0,30748,14,306,0,1
168,1,0,2,1,0,4,2,0,0,0,5,24,95,4,0,3596,70629,1,1,1,6535,36,260,0,0
180,0,0,7,4,0,4,1,2,0,3,18,39,17,2,0,2275,366445,0,4,1,4774,0,188,0,1
110,0,0,1,0,2,6,1,4,0,0,16,36,31,2,0,123,406404,0,8,0,97452,18,376,0,1
174,1,0,5,1,2,5,1,4,0,0,11,29,95,2,0,2810,602432,1,1,1,65159,21,453,0,0
38,1,0,4,3,1,1,1,0,0,0,2,30,99,2,0,2087,322840,0,8,1,22133,32,419,0,0
123,0,1,7,1,1,1,0,0,1,1,11,14,43,4,0,1236,791136,1,3,1,87832,45,138,1,1
116,0,1,2,0,2,1,0,3,0,1,10,41,92,4,1,1672,749954,1,1,1,9687,19,195,1,1
163,1,0,8,3,2,5,1,1,0,0,16,20,36,0,0,3261,743929,1,9,1,76333,27,359,0,0
117,1,0,9,0,0,3,2,0,0,1,4,36,98,4,1,1978,766726,1,6,0,77362,30,484,0,1
139,1,0,1,0,2,5,0,0,0,3,7,8,26,2,0,129,977988,1,4,0,82247,15,98,0,1
93,0,1,5,0,0,7,0,3,0,3,5,30,39,1,0,3160,386340,1,2,1,69872,27,121,0,1
24,1,0,4,2,1,6,2,0,0,1,3,3,23,2,0,64,723837,1,5,1,39597,22,403,0,0
141,1,0,5,3,2,2,1,3,0,0,12,21,55,2,0,2783,988207,1,0,1,36433,45,118,0,0
59,1,0,9,4,1,7,1,0,0,3,18,20,35,1,1,2719,379483,1,2,0,96922,45,100,0,0
175,1,0,3,4,2,6,0,2,0,2,6,18,98,1,0,276,316140,0,4,1,55588,10,60,0,0
32,1,0,1,2,2,7,2,0,0,3,10,40,5,3,0,21,336856,0,4,1,8015,38,242,0,0
68,1,1,3,0,0,5,2,1,0,2,19,6,70,4,1,2681,274510,1,5,1,13937,2,418,0,0
99,1,1,4,4,2,7,0,4,0,2,9,32,77,0,1,321,65786,0,7,1,59012,3,393,0,1
124,1,1,2,3,1,2,1,3,0,3,14,19,16,4,1,765,240734,1,1,1,23216,43,245,0,1
84,1,0,1,1,2,7,1,1,0,0,14,26,60,4,0,2617,92834,1,3,1,51101,2,60,0,0
165,0,0,1,3,1,6,2,3,0,3,9,14,26,0,1,1834,439411,1,5,1,54078,26,199,0,1
132,0,0,8,0,2,4,2,1,0,1,3,13,43,1,0,3209,573964,1,4,1,11528,26,380,0,1
145,1,0,4,3,1,7,2,3,0,0,0,41,69,1,0,2368,912402,0,9,1,69624,31,140,0,0
166,1,0,2,0,1,2,2,3,0,2,11,34,2,2,0,1789,241229,0,8,1,37654,34,364,1,1
148,1,0,3,3,1,5,2,4,0,1,8,11,38,0,0,2348,760743,1,8,1,26537,28,174,0,0
27,0,0,8,2,2,3,2,0,0,2,10,13,34,2,0,2730,981843,1,7,1,79061,39,35,0,0
192,0,0,6,3,0,1,2,3,0,2,14,18,65,3,1,43,696691,1,9,1,36503,13,29,0,1
59,1,0,8,4,1,5,2,3,0,0,6,12,82,1,0,2057,45177,0,2,1,71205,41,288,0,1
151,1,0,5,1,1,1,2,4,0,3,7,17,86,3,0,362,784121,1,0,0,917,19,185,0,1
127,1,0,3,2,0,6,0,3,0,0,4,33,16,4,1,100,925029,1,6,0,40844,0,52,0,1
146,1,0,6,3,1,2,1,3,0,0,1,21,8,4,1,263,72819,1,1,1,79724,42,408,0,0
148,1,0,8,0,1,4,0,2,0,1,1,9,8,0,0,2947,120767,1,7,1,25780,1,374,0,0
117,1,0,5,2,2,4,0,2,0,1,9,6,34,0,1,1142,368340,0,8,0,68429,26,15,0,1
76,1,1,5,4,0,5,2,2,1,2,16,21,8,1,1,3576,279182,0,7,1,17429,5,131,0,1
190,0,0,3,1,1,7,2,4,0,0,12,13,11,0,0,695,337469,1,0,1,77414,40,99,0,0
176,1,0,3,1,2,2,2,3,0,1,8,46,66,1,0,537,750300,1,1,1,38512,11,462,0,1
87,1,0,8,3,2,2,0,4,0,0,15,37,84,3,1,924,465882,1,9,1,38407,32,242,0,0
193,0,1,1,4,2,1,2,4,0,1,6,6,56,0,0,2106,90522,0,2,0,69473,21,226,1,1
165,1,0,4,4,2,6,2,1,0,2,11,20,91,4,0,967,681391,1,6,0,43173,43,67,0,0
84,1,0,9,1,0,7,1,0,0,2,3,17,96,1,0,638,424616,1,4,1,30600,32,413,0,0
48,1,0,6,1,0,6,2,1,0,3,3,3,97,3,0,3253,503622,1,9,1,79641,4,388,0,0
34,1,0,6,4,2,2,1,0,0,2,2,21,42,2,1,126,918824,1,8,1,36851,12,151,0,0
30,0,0,7,1,0,7,0,1,0,2,8,36,21,1,0,274,11640,1,5,1,57634,9,447,1,0
147,0,0,7,0,2,3,1,3,0,3,6,33,59,4,0,2055,272300,1,8,1,26919,10,136,0,1
180,1,0,6,1,1,4,2,4,0,2,1,20,29,0,1,3326,161188,1,9,1,27502,20,134,0,1
24,0,0,9,0,1,6,2,1,0,3,10,18,30,3,1,1547,707502,1,0,1,23100,26,14,0,1
57,0,0,8,1,2,3,1,1,0,2,17,29,79,2,0,1105,232799,0,9,1,6503,1,250,0,1
95,1,0,8,2,1,6,1,3,0,0,6,19,98,0,0,1420,559843,1,0,1,85023,3,218,1,1
158,1,0,2,2,2,3,2,4,0,0,14,21,64,1,0,242,850210,1,5,1,84505,14,160,0,0
197,0,0,7,2,1,1,1,0,0,1,19,25,72,4,0,1217,280978,1,9,0,28281,35,190,0,0
125,1,0,1,0,1,2,1,1,1,0,17,44,64,2,1,1901,721512,1,0,1,65584,35,51,0,0
59,1,0,8,0,0,1,2,0,0,2,9,45,86,2,1,982,200795,0,1,1,29677,10,251,1,1
160,1,1,3,3,2,6,0,2,0,2,17,6,36,0,0,2271,777222,1,9,1,49709,35,433,0,1
150,0,0,9,3,0,4,0,1,0,3,4,17,81,3,0,3479,510803,1,3,0,87468,7,288,0,1
78,1,0,5,1,2,7,2,4,0,0,11,9,3,4,1,1864,381869,1,1,1,49707,20,287,0,0
13,0,0,7,0,1,1,1,2,0,2,2,48,9,3,0,1133,949936,0,9,1,36006,8,381,0,0
87,1,0,7,2,2,6,0,2,0,1,16,27,26,3,0,2928,451687,1,3,1,49352,46,196,0,0
18,1,0,9,2,2,3,1,1,0,0,19,48,1,3,0,633,129137,1,0,1,29627,36,138,0,0
130,0,0,2,2,2,7,2,1,0,0,19,27,54,0,0,73,961943,1,3,1,22326,2,367,1,0
124,0,0,4,1,2,1,1,2,0,1,3,33,67,3,0,2209,822108,0,8,1,32606,7,159,1,1
172,1,0,8,0,1,2,0,1,0,0,2,16,39,2,0,1133,196877,1,0,1,26174,38,6,0,0
110,1,0,5,1,1,1,1,4,0,0,19,14,96,4,0,2123,624538,1,7,1,71937,41,86,1,0
158,0,0,5,4,0,2,0,4,0,0,6,24,7,2,0,3213,346103,1,3,1,80113,46,32,1,0
195,0,0,3,4,2,7,1,2,0,1,13,3,14,1,0,875,9186,1,8,1,94839,14,148,0,0
155,1,0,5,3,0,7,0,1,0,3,18,31,60,3,0,3158,85367,1,9,1,20713,28,185,0,0
106,0,0,7,0,1,3,1,2,0,0,9,7,6,3,0,768,248549,1,4,1,12537,47,190,0,0
90,1,0,4,2,1,2,0,4,0,3,8,21,93,0,1,3174,708148,0,8,1,85166,31,331,0,1
52,0,0,8,0,2,2,0,1,0,2,12,24,23,0,0,912,875460,0,5,1,84914,32,19,1,0
104,0,0,6,3,2,7,2,4,0,1,7,40,19,1,0,366,486800,1,8,1,32576,41,478,1,1
15,1,0,6,2,0,6,1,1,0,1,4,47,54,4,0,2912,869477,0,2,1,64545,36,480,0,0
76,0,0,6,1,1,2,0,3,0,3,18,16,4,2,0,1486,453451,1,5,1,50147,39,155,0,0
149,0,1,4,2,0,7,1,4,0,2,1,18,6,4,0,3394,831614,1,4,1,80821,40,197,0,1
109,0,0,3,4,1,7,1,0,0,3,3,8,1,1,0,1175,706947,1,4,0,80470,21,327,0,0
21,1,1,6,1,1,6,2,1,0,3,13,30,73,4,1,2064,664396,1,9,1,68320,48,130,0,1
75,1,0,6,2,0,2,0,3,0,3,1,3,76,0,1,165,430854,1,3,1,49779,12,374,0,1
11,1,0,2,1,1,4,0,3,0,2,10,8,20,2,1,3064,385203,0,1,1,86781,12,216,1,1
152,1,0,9,4,1,5,1,3,0,2,8,4,2,2,0,1930,646014,1,9,1,28579,17,347,1,0
160,1,1,4,4,0,6,2,4,0,2,17,31,52,3,0,2969,362036,0,1,1,79233,27,334,0,1
166,1,1,4,0,1,4,0,0,0,0,3,7,13,3,0,1804,669540,1,2,1,92818,22,374,0,1
90,1,1,8,4,0,1,0,3,0,1,6,37,52,0,0,843,449259,1,6,1,99765,0,38,0,1
144,0,0,3,4,2,4,1,2,0,2,2,34,79,3,1,952,933220,1,4,1,96703,46,314,0,1
165,0,0,7,4,1,4,0,1,0,0,16,17,62,3,0,846,815211,1,7,1,68444,44,8,0,0
151,0,0,7,3,0,2,1,1,0,0,5,12,53,0,0,1938,148256,1,3,0,24670,12,490,0,1
181,0,0,2,4,1,1,0,0,1,0,0,20,71,4,0,18,804533,0,6,1,94013,33,161,0,1
167,0,1,3,0,1,1,0,0,0,1,10,33,23,4,1,164,275189,1,1,0,22552,43,478,0,1
169,1,0,4,1,0,3,2,4,0,0,1,20,77,1,0,326,957308,1,3,1,58543,39,37,0,1
79,1,0,2,3,2,2,0,2,1,2,5,46,49,2,0,1420,601870,1,2,1,20735,17,110,0,0
124,0,0,9,1,0,4,0,1,0,2,17,8,5,4,0,2308,489214,1,8,1,81585,1,438,1,1
97,0,0,6,1,1,3,2,3,0,2,14,35,87,0,0,3571,680850,0,2,1,74363,7,95,0,1
15,0,0,1,0,2,3,0,3,0,3,10,7,92,2,0,1104,601880,1,8,0,45833,24,488,0,0
36,0,0,1,3,2,6,1,1,0,2,12,22,25,1,0,3167,23185,1,7,1,26149,38,13,0,0
91,0,0,8,2,1,7,1,2,0,0,4,28,33,2,1,586,400081,1,8,1,156,28,360,0,0
97,1,0,6,4,0,7,2,2,0,1,19,19,43,3,0,191,804588,1,6,1,71939,32,421,0,0
129,0,1,7,1,0,7,0,3,0,3,7,44,68,0,0,774,63548,0,8,1,44779,13,335,0,1
33,0,0,6,1,1,4,2,1,0,2,14,43,97,1,0,1429,14558,1,2,1,42878,28,9,0,1
111,0,0,2,0,0,7,2,3,0,1,17,16,97,1,0,900,57842,1,7,1,90983,0,191,1,0
43,1,0,3,0,0,1,0,4,0,3,10,20,76,1,1,3463,262077,1,7,1,25641,30,17,0,0
177,1,0,8,0,0,2,0,1,0,2,1,29,66,0,1,1613,368352,1,1,0,33286,12,319,0,1
56,1,0,4,3,2,2,0,2,0,1,11,33,4,1,1,156,303916,0,5,1,33754,1,441,0,1
33,1,0,8,4,2,4,2,3,0,2,19,17,85,3,1,988,917616,1,5,1,113,47,154,0,0
74,0,0,3,3,0,7,2,0,0,2,16,45,84,3,0,168,167362,1,4,1,32034,12,366,0,0
27,0,0,2,0,1,2,2,0,0,3,18,35,90,4,0,1321,487938,1,7,1,48152,27,458,0,0
